timestamp,city,temperature,precipitation,wind_speed,humidity,country,wetbulb_temperature,climate_region,Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh,Total renewables - TWh,Total fossil fuels - TWh,Total energy - TWh,Low carbon - TWh,Other - TWh,WUE_FixedApproachDirect(L/KWh),WUE_FixedColdWaterDirect(L/KWh),WUE_Indirect(L/KWh),Leakages (%)
2022-11-22 10:00:00,Maputo,27.7,0.0,14.8,46,Mozambique,67.36015512285171,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6687075625983474,1.3506310944464062,4.666931194264016,0.37
2022-11-22 11:00:00,Maputo,29.7,0.0,14.8,44,Mozambique,69.73317438618471,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6804708676013371,1.3987134718990104,4.666931194264016,0.37
2022-11-22 12:00:00,Maputo,31.6,0.0,14.8,41,Mozambique,71.51728540562922,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6879086709087976,1.4386547846387154,4.666931194264016,0.37
2022-11-22 13:00:00,Maputo,31.7,0.0,16.7,45,Mozambique,73.07957714765935,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.693430489303157,1.4763027600200616,4.666931194264016,0.37
2022-11-22 14:00:00,Maputo,31.5,0.0,18.6,49,Mozambique,74.12963827087013,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6966217644591883,1.503009333056181,4.666931194264016,0.37
2022-11-22 15:00:00,Maputo,31.1,0.0,20.5,53,Mozambique,74.80568802710653,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6984551181937604,1.5208000818594851,4.666931194264016,0.37
2022-11-22 16:00:00,Maputo,30.1,0.0,20.2,60,Mozambique,75.3576537026621,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6998234578876543,1.5356719692001333,4.666931194264016,0.37
2022-11-22 17:00:00,Maputo,27.9,0.0,19.8,68,Mozambique,74.01302250128504,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6962879924572942,1.4999877568713291,4.666931194264016,0.37
2022-11-22 18:00:00,Maputo,25.8,0.0,19.4,76,Mozambique,72.56837560215476,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6917255564099758,1.4637091906087512,4.666931194264016,0.37
2022-11-22 19:00:00,Maputo,25.5,0.0,18.4,76,Mozambique,72.05581391757865,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.689916596205092,1.4513503618650283,4.666931194264016,0.37
2022-11-22 20:00:00,Maputo,25.1,0.0,17.3,76,Mozambique,71.37239785577282,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.687349677926724,1.4352897414344064,4.666931194264016,0.37
2022-11-22 21:00:00,Maputo,24.8,0.1,16.2,76,Mozambique,70.85983544405157,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6853082604650265,1.4235576400829544,4.666931194264016,0.37
2022-11-22 22:00:00,Maputo,24.6,0.0,15.7,77,Mozambique,70.76559664295849,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.684922087002418,1.421429829648976,4.666931194264016,0.37
2022-11-22 23:00:00,Maputo,24.3,0.0,15.2,78,Mozambique,70.4969933438253,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6838029210209244,1.4154148788601135,4.666931194264016,0.37
2022-11-23 00:00:00,Maputo,24.1,0.0,14.8,80,Mozambique,70.64088495589667,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6844058640390194,1.4186279329996867,4.666931194264016,0.37
2022-11-23 01:00:00,Maputo,23.9,0.0,14.0,77,Mozambique,69.56610496154931,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6797125634347134,1.395139891722899,4.666931194264016,0.37
2022-11-23 02:00:00,Maputo,23.8,0.1,13.3,75,Mozambique,68.90734117488245,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6766193811493149,1.3813271792424473,4.666931194264016,0.37
2022-11-23 03:00:00,Maputo,23.6,0.0,12.6,73,Mozambique,68.07923186819576,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6724975948102871,1.3645931305000194,4.666931194264016,0.37
2022-11-23 04:00:00,Maputo,23.6,0.0,12.5,73,Mozambique,68.07923186819576,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6724975948102871,1.3645931305000194,4.666931194264016,0.37
2022-11-23 05:00:00,Maputo,23.5,0.0,12.4,73,Mozambique,67.9099242646594,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6716228745266235,1.361258167463232,4.666931194264016,0.37
2022-11-23 06:00:00,Maputo,23.5,0.0,12.2,73,Mozambique,67.9099242646594,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6716228745266235,1.361258167463232,4.666931194264016,0.37
2022-11-23 07:00:00,Maputo,24.7,0.0,13.9,67,Mozambique,68.42845079829434,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6742674864142997,1.371564492797202,4.666931194264016,0.37
2022-11-23 08:00:00,Maputo,25.9,0.0,15.6,62,Mozambique,69.10018658956706,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.677541909786319,1.3853247582754458,4.666931194264016,0.37
2022-11-23 09:00:00,Maputo,27.1,0.0,17.3,57,Mozambique,69.66690261228337,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6801713360560244,1.397292517630131,4.666931194264016,0.37
2022-11-23 10:00:00,Maputo,28.1,0.0,18.2,56,Mozambique,70.97536826776721,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6857770979061095,1.4261786357607713,4.666931194264016,0.37
2022-11-23 11:00:00,Maputo,29.0,0.0,19.2,55,Mozambique,72.10987150050283,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6901120784820742,1.452641121714037,4.666931194264016,0.37
2022-11-23 12:00:00,Maputo,30.0,0.0,20.2,54,Mozambique,73.38750070732112,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6944096375828743,1.4840174677075413,4.666931194264016,0.37
2022-11-23 13:00:00,Maputo,30.1,0.0,20.8,54,Mozambique,73.54520720786192,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6948971964676296,1.4880061805643616,4.666931194264016,0.37
2022-11-23 14:00:00,Maputo,29.1,0.0,21.4,54,Mozambique,71.9681394436882,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6895971929727756,1.4492632670723729,4.666931194264016,0.37
2022-11-23 15:00:00,Maputo,28.7,0.0,22.0,54,Mozambique,71.33731059447508,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6872131099101493,1.4344780606975038,4.666931194264016,0.37
2022-11-23 16:00:00,Maputo,27.8,0.0,22.6,61,Mozambique,71.91814157652684,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.689413742742576,1.448076584351711,4.666931194264016,0.37
2022-11-23 17:00:00,Maputo,27.7,0.0,23.2,67,Mozambique,73.40862243770613,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.694475483627964,1.4845502037541851,4.666931194264016,0.37
2022-11-23 18:00:00,Maputo,26.5,0.0,23.8,74,Mozambique,73.24827664069078,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6939713801837903,1.480517345521677,4.666931194264016,0.37
2022-11-23 19:00:00,Maputo,25.9,0.0,22.7,75,Mozambique,72.48459983948388,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6914367012784617,1.461670835737535,4.666931194264016,0.37
2022-11-23 20:00:00,Maputo,25.2,0.0,21.6,75,Mozambique,71.29218205023098,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6870367724614193,1.4334359434797426,4.666931194264016,0.37
2022-11-23 21:00:00,Maputo,24.6,0.0,20.5,76,Mozambique,70.51812699403021,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6838919683573603,1.4158854603596578,4.666931194264016,0.37
2022-11-23 22:00:00,Maputo,24.5,0.0,18.4,75,Mozambique,70.09976250778358,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6820976666043053,1.406654722766906,4.666931194264016,0.37
2022-11-23 23:00:00,Maputo,24.4,0.0,16.2,74,Mozambique,69.68185098375574,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.680239044350604,1.3976126382435092,4.666931194264016,0.37
2022-11-24 00:00:00,Maputo,24.3,0.0,14.0,74,Mozambique,69.51202078328939,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6794648153146303,1.3939891568385665,4.666931194264016,0.37
2022-11-24 01:00:00,Maputo,24.0,0.0,12.8,71,Mozambique,68.26250849177366,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6734322333846312,1.3682362844691736,4.666931194264016,0.37
2022-11-24 02:00:00,Maputo,23.8,0.0,11.6,68,Mozambique,67.18338855640253,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.66774585629492,1.3472798372970152,4.666931194264016,0.37
2022-11-24 03:00:00,Maputo,23.5,0.0,10.4,65,Mozambique,65.93947728332515,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6606432415490229,1.3246003381850766,4.666931194264016,0.37
2022-11-24 04:00:00,Maputo,23.5,0.0,12.1,65,Mozambique,65.93947728332515,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6606432415490229,1.3246003381850766,4.666931194264016,0.37
2022-11-24 05:00:00,Maputo,23.5,0.0,13.8,65,Mozambique,65.93947728332515,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6606432415490229,1.3246003381850766,4.666931194264016,0.37
2022-11-24 06:00:00,Maputo,23.5,0.0,15.5,64,Mozambique,65.68979037309559,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6591468452113771,1.320238587106724,4.666931194264016,0.37
2022-11-24 07:00:00,Maputo,25.3,0.0,15.4,59,Mozambique,67.32719953750401,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6685291648678269,1.350003877955694,4.666931194264016,0.37
2022-11-24 08:00:00,Maputo,27.1,0.0,18.9,53,Mozambique,68.52604258851511,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.674753828079512,1.3735349820055118,4.666931194264016,0.37
2022-11-24 09:00:00,Maputo,27.8,0.0,18.7,47,Mozambique,67.82106126273862,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6711594179692946,1.3595195024214406,4.666931194264016,0.37
2022-11-24 10:00:00,Maputo,29.8,0.0,15.0,45,Mozambique,70.2150233194233,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6825986265840898,1.4091799624970776,4.666931194264016,0.37
2022-11-24 11:00:00,Maputo,31.6,0.0,14.9,42,Mozambique,71.87604424676793,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6892585457850575,1.4470794001572016,4.666931194264016,0.37
2022-11-24 12:00:00,Maputo,33.3,0.0,14.8,39,Mozambique,73.25892733314362,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.694005166673861,1.4807844061250246,4.666931194264016,0.37
2022-11-24 13:00:00,Maputo,33.2,0.0,18.5,43,Mozambique,74.61562334550504,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6979572020670035,1.515751170515146,4.666931194264016,0.37
2022-11-24 14:00:00,Maputo,32.9,0.0,22.2,47,Mozambique,75.5940395507169,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.7003741326578097,1.5421362961156269,4.666931194264016,0.37
2022-11-24 15:00:00,Maputo,32.3,0.0,25.9,51,Mozambique,76.03125384282055,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.7013368104864917,1.5542431314885952,4.666931194264016,0.37
2022-11-24 16:00:00,Maputo,31.5,0.0,24.2,58,Mozambique,77.00764013117106,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.7032249713865026,1.5819856663030372,4.666931194264016,0.37
2022-11-24 17:00:00,Maputo,29.3,0.0,22.6,66,Mozambique,75.78305670688394,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.700799213822224,1.5473463596414296,4.666931194264016,0.37
2022-11-24 18:00:00,Maputo,27.1,0.0,20.9,73,Mozambique,74.00497369156172,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6962647652994096,1.4997797208989594,4.666931194264016,0.37
2022-11-24 19:00:00,Maputo,26.3,0.0,18.4,75,Mozambique,73.16598066017916,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.693708867789446,1.478457726623545,4.666931194264016,0.37
2022-11-24 20:00:00,Maputo,25.6,0.0,15.8,78,Mozambique,72.73104988432783,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.692278848884306,1.467687726314577,4.666931194264016,0.37
2022-11-24 21:00:00,Maputo,24.8,0.0,13.3,80,Mozambique,71.85062833489728,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6891645215792053,1.4464782356869277,4.666931194264016,0.37
2022-11-24 22:00:00,Maputo,24.4,0.0,13.4,82,Mozambique,71.64812956794941,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6884066425049915,1.4417121102881532,4.666931194264016,0.37
2022-11-24 23:00:00,Maputo,24.1,0.0,13.6,83,Mozambique,71.36925185157108,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6873374519779991,1.4352169129115726,4.666931194264016,0.37
2022-11-25 00:00:00,Maputo,23.7,0.0,13.7,85,Mozambique,71.15253541447491,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6864862181738212,1.4302243865190831,4.666931194264016,0.37
2022-11-25 01:00:00,Maputo,23.6,0.0,9.0,85,Mozambique,70.9773987569678,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6857852924638088,1.4262248217848943,4.666931194264016,0.37
2022-11-25 02:00:00,Maputo,23.6,0.0,15.6,86,Mozambique,71.21662524261112,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6867398092633548,1.431695832248972,4.666931194264016,0.37
2022-11-25 03:00:00,Maputo,23.5,0.0,16.6,87,Mozambique,71.27957711765129,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6869873813634082,1.4331452399118083,4.666931194264016,0.37
2022-11-25 04:00:00,Maputo,23.5,0.0,16.9,86,Mozambique,71.04104292618365,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6860413522698248,1.4276746249739105,4.666931194264016,0.37
2022-11-25 05:00:00,Maputo,23.4,0.0,17.3,86,Mozambique,70.86546058234123,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6853312047508815,1.4236849368011693,4.666931194264016,0.37
2022-11-25 06:00:00,Maputo,23.4,0.0,17.6,86,Mozambique,70.86546058234123,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6853312047508815,1.4236849368011693,4.666931194264016,0.37
2022-11-25 07:00:00,Maputo,24.8,0.0,16.6,78,Mozambique,71.35624652013004,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6872868710511026,1.4349159529632516,4.666931194264016,0.37
2022-11-25 08:00:00,Maputo,26.1,0.1,15.5,70,Mozambique,71.5361069300919,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6879807023286566,1.4390934935603843,4.666931194264016,0.37
2022-11-25 09:00:00,Maputo,27.5,0.1,14.4,62,Mozambique,71.70847714552771,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6886341279710677,1.4431280996538876,4.666931194264016,0.37
2022-11-25 10:00:00,Maputo,27.6,0.0,14.6,63,Mozambique,72.14825402110748,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6902502041006862,1.4535594140684465,4.666931194264016,0.37
2022-11-25 11:00:00,Maputo,27.7,0.1,14.9,64,Mozambique,72.58793307052315,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.691792606528029,1.4641860780593587,4.666931194264016,0.37
2022-11-25 12:00:00,Maputo,27.8,0.0,15.1,64,Mozambique,72.75217351277483,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6923499590624638,1.4682063330193338,4.666931194264016,0.37
2022-11-25 13:00:00,Maputo,27.7,0.0,16.2,65,Mozambique,72.8627026318157,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.692719283214264,1.4709273747590417,4.666931194264016,0.37
2022-11-25 14:00:00,Maputo,27.7,0.0,17.3,66,Mozambique,73.13624898802038,Savana,2.191185175067158e-06,2.191185175067158e-06,1394.390565951828,0.0,308558.7123799117,0.0,63145.97277238992,0.0,0.0,312144.2881209306,66731.5485134089,378875.8366343396,312144.2881209306,0.0,1.6936133964984803,1.4777153356953026,4.666931194264016,0.37
